1635751861.3088322,0.11249999999999999,0.3
1635751861.8110197,0.18,0.3
1635751862.3127627,0.135,0.3
1635751862.8144236,0.18,0.3
1635751863.3160293,0.0375,0.3
1635751863.8176425,0.11249999999999999,0.3
1635751864.3193681,0.18,0.3
1635751864.8210013,0.0375,0.3
1635751865.3226905,0.11249999999999999,0.3
1635751865.8247755,0.18,0.3
1635751866.3266428,0.18,0.3
1635751866.8284376,0.18,0.3
1635751867.3302212,0.18,0.3
1635751867.833351,0.3,0.3
1635751868.33602,0.18,0.3
1635751868.8385475,0.3,0.3
1635751869.340659,0.18,0.3
1635751869.8422382,0.18,0.3
1635751870.3437228,0.3,0.18
1635751870.8452165,0.18,0.3
1635751871.3466766,0.3,0.3
1635751871.8481948,0.3,0.3
1635751872.349704,0.3,0.3
1635751872.8512762,0.18,0.3
1635751873.3529649,0.3,0.3
1635751873.8551543,0.3,0.18
1635751874.3570306,0.3,0.18
1635751874.8587775,0.18,0.3
1635751875.360695,0.3,0.18
1635751875.8628259,0.18,0.3
1635751876.3653915,0.11249999999999999,0.3
1635751876.8670738,0.0375,0.3
1635751877.3687098,0.18,0.3
1635751877.8703666,0.18,0.3
1635751878.3723905,0.0375,0.3
1635751878.8740437,0.0375,0.3
1635751879.375852,0.18,0.3
1635751879.87765,0.0375,0.3
1635751880.3792634,0.18,0.3
1635751880.8808334,0.11249999999999999,0.3
1635751881.382517,0.11249999999999999,0.3
1635751881.8841498,0.11249999999999999,0.3
1635751882.3862464,0.18,0.3
1635751882.8883438,0.0375,0.3
1635751883.3900201,0.18,0.3
1635751883.8917694,0.18,0.3
1635751884.3932846,0.18,0.3
1635751884.8950028,0.18,0.3
1635751885.3966055,0.3,0.3
1635751885.9019804,0.18,0.3
1635751886.4037359,0.18,0.3
1635751886.905347,0.3,0.3
1635751887.407107,0.3,0.3
1635751887.9086938,0.18,0.3
1635751888.410411,0.3,0.3
1635751888.9120939,0.3,0.3
1635751889.4197733,0.3,0.3
1635751889.9216876,0.3,0.3
1635751890.4233263,0.3,0.3
1635751890.925343,0.3,0.3
1635751891.4270182,0.3,0.3
1635751891.9288685,0.0375,0.3
1635751892.4314916,0.0375,0.3
1635751892.933764,0.18,0.3
1635751893.4355185,0.18,0.3
1635751893.9371269,0.18,0.3
1635751894.4387116,0.11249999999999999,0.3
1635751894.9403307,0.11249999999999999,0.3
1635751895.4420013,0.11249999999999999,0.3
1635751895.9436681,0.18,0.3
1635751896.4454618,0.11249999999999999,0.3
1635751896.9473367,0.0375,0.3
1635751897.4494624,0.0375,0.3
1635751897.9511607,0.18,0.3
1635751898.4528883,0.0375,0.3
1635751898.954945,0.135,0.3
1635751899.4574277,0.3,0.3
1635751899.9594862,0.11249999999999999,0.3
1635751900.46107,0.18,0.3
1635751900.9627504,0.18,0.3
1635751901.4644573,0.3,0.3
1635751901.966136,0.11249999999999999,0.3
1635751902.4677854,0.3,0.3
1635751902.969472,0.18,0.3
1635751903.4711375,0.3,0.18
1635751903.9728158,0.18,0.3
1635751904.4759574,0.3,0.3
1635751904.9786308,0.3,0.3
1635751905.4812698,0.3,0.3
1635751905.9839582,0.18,0.3
1635751906.4862413,0.3,0.3
1635751906.988727,0.3,0.18
1635751907.4904659,0.3,0.3
1635751907.992043,0.18,0.3
1635751908.4936693,0.3,0.3
1635751908.9953232,0.18,0.3
1635751909.49695,0.0375,0.3
1635751909.998633,0.18,0.3
1635751910.5001836,0.0375,0.3
1635751911.0017984,0.18,0.3
1635751911.5031857,0.18,0.3
1635751912.0049133,0.0375,0.3
1635751912.5072823,0.0375,0.3
1635751913.0090392,0.18,0.3
1635751913.5107806,0.11249999999999999,0.3
1635751914.0124006,0.0375,0.3
1635751914.5141222,0.11249999999999999,0.3
1635751915.0160403,0.18,0.3
1635751915.5181525,0.18,0.3
1635751916.0198462,0.0375,0.3
1635751916.5215952,0.18,0.3
1635751917.0232425,0.3,0.3
1635751917.5248942,0.18,0.3
1635751918.026522,0.18,0.3
1635751918.5281644,0.18,0.3
1635751919.0299325,0.3,0.3
1635751919.531576,0.3,0.3
1635751920.0331886,0.18,0.3
1635751920.5348725,0.3,0.18
1635751921.036491,0.18,0.3
1635751921.5383022,0.3,0.3
1635751922.0404181,0.3,0.3
1635751922.5423493,0.3,0.3
1635751923.0441701,0.3,0.3
1635751923.5460877,0.3,0.3
1635751924.047863,0.18,0.3
1635751924.5496287,0.18,0.3
1635751925.0513368,0.18,0.3
1635751925.5530376,0.18,0.3
1635751926.054719,0.11249999999999999,0.3
1635751926.5564737,0.11249999999999999,0.3
1635751927.058085,0.18,0.3
1635751927.5596955,0.0375,0.3
1635751928.0613985,0.18,0.3
1635751928.5629823,0.0375,0.3
1635751929.0646732,0.18,0.3
1635751929.5666714,0.18,0.3
1635751930.0688055,0.0375,0.3
1635751930.5708683,0.18,0.3
1635751931.0726123,0.0375,0.3
1635751931.574712,0.0375,0.3
1635751932.076715,0.18,0.3
1635751932.5787501,0.18,0.3
1635751933.0809927,0.135,0.3
1635751933.5830374,0.18,0.3
1635751934.0852451,0.3,0.3
1635751934.5874329,0.18,0.3
1635751935.088921,0.18,0.3
1635751935.5904007,0.3,0.3
1635751936.0918941,0.3,0.3
1635751936.5931623,0.18,0.3
1635751937.0948498,0.3,0.3
1635751937.5963595,0.18,0.3
1635751938.0983818,0.3,0.3
1635751938.6002924,0.3,0.3
1635751939.1020813,0.3,0.3
1635751939.6037967,0.3,0.18
1635751940.1055276,0.3,0.3
1635751940.6073318,0.3,0.18
1635751941.109162,0.3,0.3
1635751941.6108823,0.18,0.3
1635751942.1125834,0.0375,0.3
1635751942.6145127,0.18,0.3
1635751943.1161854,0.11249999999999999,0.3
1635751943.6178575,0.0375,0.3
1635751944.1194537,0.11249999999999999,0.3
1635751944.62109,0.18,0.3
1635751945.1227453,0.0375,0.3
1635751945.6242907,0.18,0.3
1635751946.1259065,0.0375,0.3
1635751946.6276047,0.18,0.3
1635751947.129503,0.0375,0.3
1635751947.6315317,0.11249999999999999,0.3
1635751948.13328,0.18,0.3
1635751948.6350367,0.18,0.3
1635751949.1370738,0.0375,0.3
1635751949.6390333,0.18,0.3
1635751950.1413114,0.18,0.3
1635751950.6434503,0.3,0.3
1635751951.1459315,0.18,0.3
1635751951.65441,0.18,0.3
1635751952.156186,0.3,0.3
1635751952.6578302,0.3,0.3
1635751953.1597295,0.18,0.3
1635751953.6615236,0.3,0.3
1635751954.164849,0.3,0.3
1635751954.6673672,0.18,0.3
1635751955.1696231,0.3,0.3
1635751955.6720178,0.3,0.3
1635751956.174266,0.3,0.3
1635751956.6761699,0.3,0.3
1635751957.178464,0.3,0.3
1635751957.68075,0.0375,0.3
1635751958.182893,0.11249999999999999,0.3
1635751958.6850674,0.18,0.3
1635751959.1868644,0.18,0.3
1635751959.6886022,0.11249999999999999,0.3
1635751960.1904886,0.18,0.3
1635751960.692525,0.0375,0.3
1635751961.2031603,0.11249999999999999,0.3
1635751961.7053428,0.18,0.3
1635751962.207453,0.0375,0.3
1635751962.7093437,0.0375,0.3
1635751963.2129667,0.0375,0.3
1635751963.7145739,0.18,0.3
1635751964.2161887,0.0375,0.3
1635751964.7179687,0.135,0.3
1635751965.220181,0.18,0.3
1635751965.7218828,0.18,0.3
1635751966.22415,0.3,0.3
1635751966.7258697,0.18,0.3
1635751967.227937,0.18,0.3
1635751967.7306302,0.11249999999999999,0.3
1635751968.2331789,0.3,0.18
1635751968.735582,0.3,0.18
1635751969.237826,0.18,0.3
1635751969.7398713,0.18,0.3
1635751970.241362,0.18,0.3
1635751970.742873,0.18,0.3
1635751971.244442,0.3,0.144
1635751971.745957,0.3,0.18
1635751972.247507,0.18,0.3
1635751972.749199,0.3,0.3
1635751973.2508886,0.3,0.3
1635751973.7528174,0.3,0.3
1635751974.2549958,0.3,0.3
1635751974.7567556,0.18,0.3
1635751975.2584798,0.3,0.3
1635751975.7602808,0.18,0.3
1635751976.262147,0.0375,0.3
1635751976.7644494,0.135,0.3
1635751977.2658827,0.18,0.3
1635751977.767514,0.0375,0.3
1635751978.2691193,0.18,0.3
1635751978.7707171,0.0375,0.3
1635751979.2724383,0.11249999999999999,0.3
1635751979.774155,0.18,0.3
1635751980.2759717,0.0375,0.3
1635751980.777535,0.0375,0.3
1635751981.279152,0.11249999999999999,0.3
1635751981.780867,0.18,0.3
1635751982.282778,0.18,0.3
1635751982.7847192,0.0375,0.3
1635751983.2865534,0.3,0.3
1635751983.7883534,0.18,0.3
1635751984.2901511,0.18,0.3
1635751984.7918444,0.18,0.3
1635751985.294035,0.18,0.3
