1635751779.36413479,0.04684800,-0.01110200,1.01613800,0.02204590,-0.22460310,-0.06692000,-0.23821000,0.16259250,-0.69453376,-1.10289389,-0.49166910
1635751779.42624259,0.04477400,-0.01232200,1.01516200,0.29422092,-0.09865351,-0.13692000,-0.09821000,0.58259250,-0.69453376,-1.10289389,-0.49166910
1635751779.48828197,0.04587200,-0.01134600,1.01345400,0.01681927,-0.19710828,0.14308000,-0.58821000,0.58259250,-0.69614148,-1.10815551,-0.49313066
1635751779.55127978,0.04404200,-0.01037000,1.01638200,0.08402235,0.08657537,-0.06692000,-0.23821000,0.09259250,-0.69614148,-1.09836305,-0.49327682
1635751779.61435199,0.04648200,-0.01122400,1.01626000,0.15735412,-0.11164029,-0.20692000,-0.23821000,0.12759250,-0.69467992,-1.09836305,-0.49327682
1635751779.67650270,0.04575000,-0.01232200,1.01455200,0.20522239,-0.04492464,-0.03192000,-0.16821000,0.09259250,-0.69774920,-1.09938614,-0.49342298
1635751779.73867679,0.04453000,-0.01232200,1.01430800,0.08446120,0.03920510,0.38808000,-0.58821000,-0.32740750,-0.69774920,-1.09938614,-0.49342298
1635751779.80082464,0.04379800,-0.01122400,1.01699200,0.03830933,0.06103125,-0.13692000,-0.06321000,0.09259250,-0.69833382,-1.10274773,-0.49532300
1635751779.86403131,0.04477400,-0.01183400,1.01552800,0.00729305,0.01917453,-0.13692000,-0.13321000,0.30259250,-0.69760304,-1.10055539,-0.49181526
1635751779.92762685,0.04562800,-0.01122400,1.01577200,0.12781953,-0.04486103,0.21308000,-0.51821000,-0.22240750,-0.69760304,-1.10055539,-0.49181526
1635751779.99123597,0.04501800,-0.01317600,1.01626000,-0.20160962,0.07985173,0.17808000,-0.37821000,0.19759250,-0.69701842,-1.10567086,-0.49006139
1635751780.05386257,0.04489600,-0.01207800,1.01504000,-0.09746825,0.31086076,0.28308000,-0.44821000,-0.39740750,-0.69964923,-1.09894768,-0.48377667
1635751780.11772370,0.04538400,-0.01268800,1.01528400,-0.04743428,0.07538631,0.00308000,-0.20321000,0.02259250,-0.69964923,-1.09894768,-0.48377667
1635751780.18011808,0.04501800,-0.01207800,1.01528400,-0.08199580,0.28815465,-0.03192000,-0.55321000,-0.25740750,-0.69979538,-1.09923999,-0.48275358
1635751780.24302530,0.04562800,-0.01085800,1.01296600,0.24756827,-0.57059204,-0.03192000,0.00679000,0.37259250,-0.69979538,-1.09923999,-0.48348436
1635751780.30564880,0.04526200,-0.01268800,1.01577200,0.05133080,-0.40685114,0.00308000,-0.30821000,0.02259250,-0.69438761,-1.10362467,-0.48348436
1635751780.36810732,0.04477400,-0.01244400,1.01638200,0.17737551,-0.08560530,-0.13692000,-0.13321000,0.16259250,-0.69438761,-1.10318620,-0.48699211
1635751780.43148136,0.04489600,-0.01195600,1.01345400,-0.20024022,-0.02533976,0.10808000,-0.93821000,-0.64240750,-0.69438761,-1.10318620,-0.48699211
1635751780.49395037,0.04440800,-0.01268800,1.01479600,0.19165767,-0.36144017,0.07308000,0.11179000,0.58259250,-0.70476469,-1.10289389,-0.48436130
1635751780.56483841,0.04575000,-0.01305400,1.01528400,-0.32735193,-0.04711385,0.31808000,-0.41321000,-0.08240750,-0.70038001,-1.09733996,-0.48816136
1635751780.62711859,0.04611600,-0.01183400,1.01552800,0.00540535,-0.06395572,0.42308000,-0.51821000,-0.22240750,-0.70038001,-1.09733996,-0.48816136
1635751780.68917227,0.04489600,-0.01220000,1.01479600,-0.01330029,-0.07017424,0.42308000,-0.51821000,-0.36240750,-0.69818766,-1.10128617,-0.48494592
1635751780.75127983,0.04489600,-0.01390800,1.01723600,-0.10778303,0.00471734,-0.06692000,0.28679000,0.40759250,-0.69774920,-1.09953230,-0.48655364
1635751780.81448889,0.04562800,-0.01098000,1.01662600,0.05660961,-0.05864788,0.42308000,-0.58821000,-0.22240750,-0.69774920,-1.09953230,-0.48655364
1635751780.87663770,0.04636000,-0.01207800,1.01211200,0.12286516,-0.11851659,0.03808000,-0.20321000,0.30259250,-0.70067232,-1.10508623,-0.49196141
1635751780.93831611,0.04428600,-0.01207800,1.01504000,0.05433063,-0.26149101,-0.10192000,-0.02821000,0.58259250,-0.69994154,-1.10420930,-0.49049985
1635751781.00073791,0.04550600,-0.01098000,1.01552800,-0.13119638,0.19515614,0.00308000,-0.37821000,0.05759250,-0.69994154,-1.10420930,-0.49049985
1635751781.06438708,0.04599400,-0.01244400,1.01638200,-0.07581283,-0.02107662,0.10808000,-0.51821000,0.33759250,-0.69453376,-1.10172464,-0.48275358
1635751781.12607551,0.04550600,-0.01110200,1.01589400,0.19951403,-0.02462440,-0.03192000,-0.20321000,0.02259250,-0.69453376,-1.10172464,-0.48275358
1635751781.18765020,0.04550600,-0.01220000,1.01748000,-0.01233727,-0.01836608,0.31808000,-0.51821000,-0.25740750,-0.69847998,-1.10494008,-0.49108448
1635751781.24918675,0.04575000,-0.01098000,1.01333200,0.05458428,-0.02579815,0.00308000,-0.37821000,0.05759250,-0.69760304,-1.10508623,-0.49707688
1635751781.31058383,0.04440800,-0.01146800,1.01650400,-0.13198867,0.06230572,0.07308000,-0.16821000,0.40759250,-0.69760304,-1.10508623,-0.49707688
1635751781.37198615,0.04514000,-0.01134600,1.01467400,-0.08223100,-0.00170439,-0.20692000,-0.13321000,0.19759250,-0.70418006,-1.10216311,-0.49298451
1635751781.43350911,0.04416400,-0.01171200,1.01565000,0.01573769,0.05951219,-0.69692000,0.35679000,0.65259250,-0.69950307,-1.10143233,-0.49386144
1635751781.49711442,0.04526200,-0.01122400,1.01382000,0.04140552,-0.00956640,-0.06692000,-0.20321000,0.19759250,-0.69950307,-1.10143233,-0.49386144
1635751781.55868578,0.04550600,-0.01207800,1.01613800,-0.00551888,-0.07359328,-0.52192000,0.25179000,0.61759250,-0.69862613,-1.10377083,-0.49605379
1635751781.62059116,0.04587200,-0.01122400,1.00906200,-0.07259386,-0.01585678,0.00308000,-0.44821000,-0.04740750,-0.69862613,-1.10377083,-0.49605379
1635751781.68217707,0.04379800,-0.01146800,1.01784600,-0.05426233,0.31647019,-0.13692000,-0.02821000,0.30259250,-0.70140310,-1.10450161,-0.48991523
1635751781.74388552,0.04514000,-0.01232200,1.01577200,0.07438018,-0.00884094,0.24808000,-0.51821000,0.02259250,-0.69906460,-1.10230927,-0.49459222
1635751781.80561423,0.04550600,-0.01159000,1.01565000,0.02248368,-0.01654148,0.42308000,-0.58821000,-0.25740750,-0.69906460,-1.10230927,-0.49459222
1635751781.86733294,0.04550600,-0.01317600,1.01857800,-0.06561046,-0.01935826,0.42308000,-0.48321000,-0.29240750,-0.69833382,-1.10713242,-0.49356913
1635751781.92994404,0.04575000,-0.01586000,1.01284400,-0.22165779,0.29688239,-0.20692000,-0.06321000,0.37259250,-0.69789535,-1.10143233,-0.48626133
1635751781.99432182,0.04477400,-0.01195600,1.01577200,0.00178514,0.02432303,0.31808000,-0.55321000,-0.25740750,-0.69789535,-1.10143233,-0.48626133
1635751782.05699968,0.04745800,-0.01049200,1.01211200,0.08580628,-0.11960603,0.17808000,-0.62321000,-0.18740750,-0.59748612,-1.24627302,-0.43437591
1635751782.11876202,0.07381000,0.01232200,0.97282800,1.39848000,-1.67167888,0.07308000,-0.90321000,-5.96240750,-0.59748612,-1.24627302,-0.43437591
1635751782.18070984,0.01427400,-0.02879200,1.02882600,-0.96793544,0.49518303,0.84308000,-1.46321000,-14.29240750,-0.68254896,-1.11575563,-0.47836890
1635751782.24299169,0.03159800,-0.01537200,1.03248600,-0.11660450,0.76949884,0.45808000,-1.00821000,-12.36740750,-0.73326513,-1.14644841,-0.46156095
1635751782.30477142,0.04855600,-0.04062600,1.02663000,-0.74689170,-0.16267931,-1.01192000,0.04179000,-14.60740750,-0.73326513,-1.14644841,-0.46156095
1635751782.36635351,0.05551000,-0.02013000,1.01931000,-0.48395744,-0.65138528,0.07308000,-1.46321000,-14.67740750,-0.68576440,-1.13051739,-0.49196141
1635751782.42824340,0.04648200,-0.00256200,1.01979800,0.53100280,-0.31057866,0.94808000,0.07679000,-14.15240750,-0.71192634,-1.12510962,-0.45717626
1635751782.49152899,0.07161400,-0.01110200,1.01626000,0.05041850,-1.48530460,1.36808000,0.04179000,-15.86740750,-0.71192634,-1.12510962,-0.45717626
1635751782.55330610,0.04648200,-0.05758400,1.00027800,-2.61816675,0.63444484,-1.88692000,-1.00821000,-4.31740750,-0.69058755,-1.09090909,-0.50613856
1635751782.61551285,0.06405000,0.00890600,1.00576800,1.18066910,-1.76232255,0.98308000,0.39179000,0.68759250,-0.69058755,-1.09090909,-0.46872260
1635751782.67778206,0.05368000,-0.02379000,1.04029400,0.03078606,-0.72323692,1.82308000,0.07679000,1.00259250,-0.69526454,-1.11137094,-0.48626133
1635751782.74156213,0.04648200,-0.01671400,1.02150600,-0.26148174,-0.29178907,0.70308000,-0.62321000,0.05759250,-0.71528793,-1.09149372,-0.49049985
1635751782.80463266,0.04770200,-0.01512800,1.02260400,-0.17170146,-0.35017664,0.31808000,-1.00821000,-0.92240750,-0.71528793,-1.09149372,-0.49049985
1635751782.86656284,0.05258200,-0.00048800,1.01845600,-0.05149252,-0.77942857,0.10808000,-0.72821000,-0.08240750,-0.70651856,-1.08608594,-0.46419176
1635751782.92844439,0.05087400,-0.00012200,1.00552400,0.61450140,-0.03352265,-0.69692000,-0.37821000,1.17759250,-0.69891844,-1.07132417,-0.47237650
1635751782.99024129,0.04550600,0.02635200,1.02065200,3.07730300,-0.03735011,0.59808000,-0.41321000,-0.85240750,-0.69891844,-1.07132417,-0.47237650
1635751783.05297828,0.06222000,0.02293600,1.01711400,2.87980824,-1.02617794,0.42308000,-0.16821000,1.07259250,-0.71850336,-1.10494008,-0.46989184
1635751783.11629915,0.07356600,-0.03733200,1.02223800,-0.83217129,-1.58816370,0.38808000,-0.30821000,1.84259250,-0.69219526,-1.07775504,-0.46229173
1635751783.17803836,0.04733600,-0.00829600,1.01711400,0.21309213,-0.08983362,0.28308000,-0.16821000,0.82759250,-0.69219526,-1.07775504,-0.46229173
1635751783.24001789,0.04941000,0.04465200,1.00833000,3.20709737,-0.35400674,-0.59192000,-0.76321000,4.67759250,-0.69014908,-1.08520900,-0.46433791
1635751783.30190110,0.04611600,-0.00427000,0.98600400,0.42676886,0.70983695,1.29808000,-0.30821000,5.86759250,-0.69014908,-1.08520900,-0.46433791
1635751783.36469841,0.06502600,-0.02623000,1.01418600,0.06208232,-0.20931984,0.49308000,-0.27321000,4.11759250,-0.71616486,-1.07921660,-0.47033031
1635751783.42700744,0.03477000,0.00048800,1.00113200,-0.14053969,-0.98979136,0.10808000,-0.97321000,6.25259250,-0.69847998,-1.10274773,-0.46974569
1635751783.49042678,0.04904400,-0.02074000,1.01247800,-0.49789538,0.37208066,-0.41692000,-0.69321000,6.18259250,-0.69847998,-1.10274773,-0.46974569
1635751783.55342722,0.05660800,-0.04245600,1.02016400,-1.70330700,-1.17366857,0.03808000,0.35679000,6.67259250,-0.70871090,-1.11385560,-0.46287635
1635751783.61539054,0.07137000,-0.02818200,1.03639000,-0.47635739,-0.87619187,-0.10192000,-0.55321000,5.58759250,-0.69161064,-1.08403975,-0.46185326
1635751783.67815137,0.05648600,0.00451400,1.02833800,-0.17370451,-0.43574131,0.17808000,-0.83321000,5.55259250,-0.69161064,-1.08403975,-0.46185326
1635751783.74003434,0.07942200,-0.01293200,1.03822000,-0.13806109,-2.11120154,0.14308000,-0.13321000,6.28759250,-0.71777258,-1.12116340,-0.47208419
1635751783.80188203,0.02915800,0.01037000,1.02467800,0.95800172,0.85274789,1.22808000,-0.16821000,6.21759250,-0.71777258,-1.12116340,-0.47208419
1635751783.86395240,0.04135800,-0.03013400,1.02162800,-1.04158378,0.18937296,0.24808000,-0.37821000,6.32259250,-0.69117217,-1.12145571,-0.47325343
1635751783.92611623,0.06246400,-0.02513200,0.99966800,-0.76256466,-1.02901517,-0.13692000,-0.41321000,6.14759250,-0.69555685,-1.12379421,-0.45790704
1635751783.98884773,0.05148400,0.00073200,1.00174200,0.71657813,-0.39677479,-0.20692000,-0.41321000,5.83259250,-0.69555685,-1.12379421,-0.45790704
1635751784.05093765,0.07283400,-0.07381000,1.01113600,-3.36322836,-1.92734634,-0.69692000,-0.30821000,-0.95740750,-0.68196434,-1.10596317,-0.46097632
1635751784.11474824,0.04733600,-0.01488400,1.04358800,-0.16947843,-0.14053756,-0.20692000,0.39179000,-0.08240750,-0.67465653,-1.15331774,-0.43101432
1635751784.17728233,0.04526200,-0.00854000,1.02065200,0.19584232,0.00622652,0.10808000,-0.55321000,-0.01240750,-0.67465653,-1.15331774,-0.43101432
1635751784.23912787,0.05002000,0.00329400,0.97795200,1.45293615,-0.17564377,1.08808000,-0.51821000,-0.15240750,-0.68912599,-1.17319497,-0.44562993
1635751784.30195570,0.06270800,-0.00427000,1.01418600,-0.48112370,-0.70369748,1.08808000,0.67179000,0.19759250,-0.70637241,-1.16121017,-0.45498392
1635751784.36381817,0.06075600,-0.00329400,1.02516600,0.81836505,-0.51274036,0.14308000,-0.20321000,-0.01240750,-0.70637241,-1.16121017,-0.45498392
1635751784.42595553,0.05099600,-0.00634400,1.00296200,-0.32280261,-0.30393785,0.28308000,-0.48321000,-0.60740750,-0.70958784,-1.17392575,-0.46287635
1635751784.48884583,0.04745800,0.02147200,1.02467800,2.46769501,-0.53121745,-0.20692000,-0.13321000,1.17759250,-0.70958784,-1.17392575,-0.46287635
1635751784.55198097,0.04819000,-0.00024400,1.01589400,0.08809219,-0.40309933,-0.52192000,-0.41321000,-0.01240750,-0.69570301,-1.16866413,-0.46506869
1635751784.61416936,0.04965400,-0.01378600,1.01748000,-0.02883087,0.07513287,0.31808000,-0.09821000,-0.22240750,-0.70374160,-1.17261035,-0.46360713
1635751784.67604184,0.06026800,-0.01037000,1.01552800,0.33880898,-0.84362684,0.28308000,-0.30821000,-0.88740750,-0.70374160,-1.17261035,-0.46360713
1635751784.73816919,0.05416800,-0.00195200,1.03358400,0.56294240,-0.55929251,-0.80192000,-0.20321000,0.30259250,-0.69102602,-1.16369483,-0.44329144
1635751784.80019307,0.07490800,-0.01561600,1.02516600,-0.21323784,-1.74590931,-0.94192000,0.39179000,-0.18740750,-0.70286466,-1.14104063,-0.44884537
1635751784.86392450,0.04794600,-0.01061400,1.02833800,0.07618467,-0.15956850,-0.17192000,0.28679000,1.31759250,-0.70286466,-1.14104063,-0.44884537
1635751784.92677808,0.05026400,-0.01659200,0.99942400,-0.25014811,-0.25761897,0.14308000,0.39179000,1.24759250,-0.70958784,-1.18678749,-0.46112248
1635751784.98860431,0.05246000,0.01512800,1.01308800,1.52914106,-0.40484491,0.10808000,0.28679000,0.09259250,-0.70958784,-1.18678749,-0.49853844
1635751785.05100846,0.04806800,0.00488000,1.02089600,0.94830137,-0.32114837,0.87808000,0.00679000,0.09259250,-0.68430284,-1.17699503,-0.48684595
1635751785.11329627,0.04379800,-0.00085400,1.01821200,0.35249812,-0.26019801,-0.87192000,0.91679000,1.84259250,-0.70783397,-1.16340251,-0.46974569
1635751785.17598677,0.04794600,-0.03074400,1.02663000,-0.55592875,-0.28416783,-0.87192000,0.07679000,-0.04740750,-0.70783397,-1.16340251,-0.46974569
1635751785.24152851,0.04867800,0.01610400,1.00552400,0.83846967,-0.29574541,-1.64192000,-0.51821000,5.27259250,-0.69234142,-1.16340251,-0.47486115
1635751785.30455613,0.07722600,-0.00500200,1.02175000,0.40239858,-0.43109262,-0.10192000,-0.62321000,7.26759250,-0.70988015,-1.16486407,-0.45863783
1635751785.36722040,0.05587600,-0.00841800,0.98527200,-0.13140693,-0.63920431,-0.41692000,-0.09821000,7.79259250,-0.70988015,-1.16486407,-0.45863783
1635751785.42897129,0.06185400,0.01317600,1.03224200,1.41469834,-0.93028498,-0.80192000,-0.37821000,6.98759250,-0.68810289,-1.16734873,-0.46404560
1635751785.49078393,0.03379400,-0.00963800,1.02650800,0.13739893,-0.10160189,-0.27692000,-0.76321000,6.95259250,-0.71426483,-1.17144110,-0.46404560
1635751785.55283427,0.06136600,-0.08771800,0.99149400,-4.24258821,-1.53571401,-2.93692000,0.00679000,2.99759250,-0.71426483,-1.17144110,-0.46404560
1635751785.61652946,0.05929200,-0.03172000,1.01784600,-1.10856447,0.08259393,-2.27192000,0.56679000,0.79259250,-0.70798012,-1.15551008,-0.45483777
1635751785.67850852,0.04514000,-0.01342000,1.02541000,0.33413184,0.55563194,0.38808000,-0.83321000,-0.43240750,-0.70798012,-1.15551008,-0.45483777
1635751785.74046326,0.04989800,-0.00292800,1.01138000,0.10871068,0.07328189,1.29808000,-0.48321000,0.47759250,-0.67261035,-1.17567963,-0.45396083
1635751785.80233884,0.05477800,-0.00963800,1.01748000,0.16147320,-0.99590167,0.52808000,-0.83321000,-0.11740750,-0.69248758,-1.20315697,-0.46945338
1635751785.86912274,0.05648600,0.00012200,1.01382000,0.53554708,-0.67928886,0.31808000,-0.62321000,-0.25740750,-0.69248758,-1.20315697,-0.46945338
1635751785.93186808,0.04977600,-0.01134600,1.00857400,-0.40907791,-2.01410405,0.31808000,0.25179000,-0.22240750,-0.71528793,-1.18634902,-0.46594563
1635751785.99456525,0.04270000,-0.00012200,1.00759800,2.40650813,0.16810069,-1.11692000,1.09179000,0.19759250,-0.70374160,-1.18313359,-0.45980707
1635751786.05619645,0.03952800,-0.01098000,1.00076600,0.04651518,0.63233111,-0.27692000,-0.44821000,1.28259250,-0.70374160,-1.18313359,-0.45980707
1635751786.11788726,0.04575000,-0.01793400,1.00869600,-0.81962206,-0.49988955,-0.03192000,-1.32321000,0.12759250,-0.70520316,-1.19438761,-0.45893014
1635751786.17961860,0.04916600,-0.02928000,1.01504000,-0.21363553,0.13235443,-0.13692000,-0.23821000,0.16259250,-0.70184157,-1.20637241,-0.47515346
1635751786.24127245,0.06344000,-0.02354600,1.02394600,-0.44490856,0.68603226,-0.17192000,-0.86821000,0.30259250,-0.70184157,-1.20637241,-0.47515346
1635751786.30485630,0.05148400,-0.00536800,1.01113600,0.04790716,-0.71330853,-0.24192000,-0.97321000,0.44259250,-0.67889506,-1.20973400,-0.45556855
1635751786.36682200,0.04294400,-0.00341600,1.01064800,-0.26402363,0.09688014,-0.66192000,-0.34321000,0.47759250,-0.67889506,-1.20973400,-0.45556855
1635751786.42867589,0.05599800,-0.01085800,1.01821200,0.06472049,-0.60239005,-0.31192000,-0.34321000,-0.50240750,-0.70549547,-1.21324174,-0.45381467
1635751786.49056363,0.03989400,0.00353800,0.98759000,0.87970819,-0.63644767,0.59808000,-0.72821000,0.09259250,-0.70286466,-1.20768781,-0.48187664
1635751786.55455995,0.05380200,0.01317600,1.01955400,1.41388174,-0.47404851,-0.48692000,0.25179000,1.03759250,-0.70286466,-1.20768781,-0.48187664
1635751786.61939287,0.06014600,-0.01342000,1.01516200,0.19961308,-0.21579282,-0.62692000,-0.83321000,-0.08240750,-0.69321836,-1.20666472,-0.48114586
1635751786.68127584,0.06161000,-0.01146800,1.02053000,0.56414827,-0.94820407,0.35308000,-0.16821000,-0.81740750,-0.70359544,-1.19950307,-0.44752996
1635751786.74359703,0.04648200,-0.01598200,1.00101000,-0.22840648,-0.08227339,0.35308000,-0.58821000,0.23259250,-0.70359544,-1.19950307,-0.44752996
1635751786.80527639,0.09040200,-0.02684000,0.99954600,-0.86018715,-1.14765690,-0.59192000,-0.72821000,0.40759250,-0.70827243,-1.19687226,-0.46214557
1635751786.86687899,0.04587200,-0.00585600,1.01418600,0.29605505,0.04505632,-0.17192000,-1.11321000,0.26759250,-0.70827243,-1.19687226,-0.46214557
1635751786.92867041,0.04611600,0.00268400,0.97966000,-0.27714100,-0.57777477,-0.62692000,-0.58821000,-0.15240750,-0.70564163,-1.21674949,-0.45922245
1635751786.99554658,0.05221600,0.00915000,1.01577200,1.47589082,-0.34121289,0.03808000,-0.20321000,0.68759250,-0.71236481,-1.21470330,-0.47851505
1635751787.05772161,0.04514000,0.02159400,1.00381600,1.90721857,-0.03166180,1.19308000,-0.20321000,1.77259250,-0.71236481,-1.21470330,-0.47851505
1635751787.11943436,0.04965400,-0.02159400,1.01528400,-0.54221612,-0.25395170,-0.13692000,-0.97321000,1.21259250,-0.70447238,-1.16968723,-0.44139141
1635751787.18111062,0.05197200,-0.00561200,1.02114000,0.53794933,0.45841240,0.31808000,0.04179000,0.16259250,-0.69044139,-1.16837182,-0.49926922
1635751787.24278927,0.05075200,0.01403000,1.00869600,1.91497208,-0.63451413,0.24808000,-0.09821000,5.72759250,-0.69044139,-1.16837182,-0.49926922
1635751787.30448222,0.05526600,-0.00976000,1.02187200,-0.47177951,-0.04910036,0.80808000,-0.44821000,4.92259250,-0.70038001,-1.20315697,-0.47149956
1635751787.36890292,0.03830800,0.00610000,1.01113600,1.35089889,-1.03076293,0.07308000,0.88179000,5.23759250,-0.68591055,-1.16442561,-0.47719965
1635751787.43175721,0.03928400,-0.00402600,1.01540600,0.35152201,0.06865461,0.70308000,0.07679000,5.58759250,-0.68591055,-1.16442561,-0.47719965
1635751787.49399018,0.03281800,0.00231800,1.02577600,1.07851649,0.08727789,0.17808000,-0.23821000,6.88259250,-0.73004969,-1.19467992,-0.48289974
1635751787.55612278,0.06636800,-0.09381800,1.02297000,-4.78067098,-1.21788470,-1.36192000,-0.23821000,2.26259250,-0.73004969,-1.19467992,-0.48289974
1635751787.61778879,0.05502200,-0.01549400,1.02809400,-0.20927593,-0.59551822,-1.92192000,-0.27321000,-0.78240750,-0.69219526,-1.18181818,-0.49093832
1635751787.67971587,0.05294800,-0.00829600,1.01321000,0.20628684,-0.44600102,0.03808000,-0.23821000,0.02259250,-0.71017246,-1.18254896,-0.50906168
1635751787.74211383,0.05673000,-0.01329800,1.01186800,-0.06998318,-0.28442786,0.59808000,-0.72821000,0.37259250,-0.71017246,-1.18254896,-0.50906168
1635751787.80575228,0.04416400,-0.00695400,1.01406400,0.28038814,0.03989981,0.17808000,-0.06321000,0.37259250,-0.69672610,-1.15083309,-0.50613856
1635751787.86760807,0.05758400,0.01281000,1.00967200,1.40088182,-0.09722338,0.77308000,0.35679000,-0.99240750,-0.68211049,-1.16983338,-0.48947676
1635751787.93005562,0.06148800,-0.00707600,1.02077400,0.27835407,-0.99042498,0.10808000,-0.48321000,-0.85240750,-0.68211049,-1.16983338,-0.48947676
1635751787.99288249,0.04928800,-0.00671000,1.03382800,0.30331172,-0.16390588,-0.34692000,-0.51821000,0.02259250,-0.68810289,-1.17699503,-0.49488454
1635751788.05596733,0.04636000,-0.00170800,1.02846000,0.57970770,-0.01530614,-0.17192000,-0.06321000,0.82759250,-0.68810289,-1.16413329,-0.50277697
1635751788.11817455,0.05953600,-0.01037000,1.02919200,-0.13237871,-0.34524982,-0.41692000,0.07679000,0.65259250,-0.69219526,-1.16413329,-0.50277697
1635751788.18039393,0.04562800,0.00146400,1.02150600,0.81148465,-0.03953965,-0.27692000,0.11179000,0.54759250,-0.70432622,-1.18547208,-0.50000000
1635751788.24265337,0.05124000,0.00366000,1.01186800,-0.54168969,-1.47817016,0.42308000,0.46179000,0.72259250,-0.70432622,-1.20140310,-0.50862321
1635751788.31622791,0.05660800,0.00988200,1.02406800,1.34312234,0.23960382,-0.52192000,-0.34321000,-0.25740750,-0.70271850,-1.20140310,-0.50862321
1635751788.38057876,0.05599800,-0.00951600,1.02443400,0.13960325,-0.60544528,0.56308000,0.00679000,-0.36240750,-0.69394914,-1.19497223,-0.49049985
1635751788.44255280,0.03257400,-0.00183000,1.01516200,0.57157981,0.03366149,0.49308000,-0.13321000,-1.23740750,-0.69394914,-1.19497223,-0.49049985
1635751788.50413871,0.05734000,-0.02415600,1.00942800,-0.22990016,-1.62932865,-1.11692000,-0.09821000,-0.71240750,-0.68854136,-1.17641041,-0.49926922
1635751788.56622744,0.07137000,0.01793400,1.03663400,0.53584103,-0.60290344,-0.13692000,-0.16821000,-1.76240750,-0.72522654,-1.17129494,-0.50014616
1635751788.62804174,0.05002000,-0.03086600,1.01748000,-1.76197208,-0.30132284,-0.62692000,-0.34321000,0.05759250,-0.72522654,-1.17129494,-0.50014616
1635751788.69038486,0.07820200,0.01781200,1.00711000,-0.07723430,-1.84094451,-0.20692000,0.67179000,-3.12740750,-0.70198772,-1.19891844,-0.50833090
1635751788.75201488,0.05709600,0.00219600,1.01382000,0.79868875,-0.56805182,0.42308000,0.00679000,-6.34740750,-0.72595732,-1.20052616,-0.48874598
